,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,mean_train_f1_score,std_train_f1_score
84,3.9342742562294006,0.3943625102125683,0.012991726398468018,0.0007059604598773188,0.001,"(10, 10, 10)",constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'constant', 'solver': 'sgd'}",0.8911088911088911,0.891,0.926,0.8908908908908909,0.89975,0.015155640550829281,175,0.891297099033011,0.8913333333333333,0.9236666666666666,0.8910363212262579,0.8993333550648172,0.014049311217492609,0.8911088911088911,0.891,0.926,0.8908908908908909,0.89975,0.015155640550829281,175,0.891297099033011,0.8913333333333333,0.9236666666666666,0.8910363212262579,0.8993333550648172,0.014049311217492609,0.8911088911088911,0.891,0.926,0.8908908908908909,0.89975,0.015155640550829281,175,0.891297099033011,0.8913333333333333,0.9236666666666666,0.8910363212262579,0.8993333550648172,0.014049311217492609,0.8911088911088911,0.891,0.926,0.8908908908908909,0.89975,0.015155640550829281,175,0.891297099033011,0.8913333333333332,0.9236666666666666,0.8910363212262579,0.8993333550648172,0.014049311217492626
85,3.6910672783851624,0.2339388076140875,0.01174318790435791,0.00043325666325228645,0.001,"(10, 10, 10)",constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'constant', 'solver': 'adam'}",0.942057942057942,0.946,0.941,0.9269269269269269,0.939,0.007210646555158808,131,0.946648882960987,0.9473333333333334,0.947,0.9290236587804065,0.9425014687686818,0.0077851799107803024,0.942057942057942,0.946,0.941,0.9269269269269269,0.939,0.007210646555158808,131,0.946648882960987,0.9473333333333334,0.947,0.9290236587804065,0.9425014687686818,0.0077851799107803024,0.942057942057942,0.946,0.941,0.9269269269269269,0.939,0.007210646555158808,131,0.946648882960987,0.9473333333333334,0.947,0.9290236587804065,0.9425014687686818,0.0077851799107803024,0.942057942057942,0.946,0.941,0.9269269269269269,0.939,0.007210646555158808,131,0.946648882960987,0.9473333333333334,0.9469999999999998,0.9290236587804065,0.9425014687686818,0.007785179910780287
86,4.462879717350006,0.6506466743917553,0.012742578983306885,0.0016386863580245866,0.001,"(10, 10, 10)",adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8911088911088911,0.9,0.898,0.9009009009009009,0.8975,0.0038386742484118087,178,0.891297099033011,0.909,0.894,0.9036987670776407,0.899498966527663,0.007166191892739278,0.8911088911088911,0.9,0.898,0.9009009009009009,0.8975,0.0038386742484118087,178,0.891297099033011,0.909,0.894,0.9036987670776407,0.899498966527663,0.007166191892739278,0.8911088911088911,0.9,0.898,0.9009009009009009,0.8975,0.0038386742484118087,178,0.891297099033011,0.909,0.894,0.9036987670776407,0.899498966527663,0.007166191892739278,0.8911088911088911,0.9,0.898,0.9009009009009009,0.8975,0.0038386742484118087,178,0.891297099033011,0.909,0.894,0.9036987670776406,0.8994989665276629,0.0071661918927392616
87,3.4801191091537476,0.4784459456074624,0.010755956172943115,0.00043980549239690833,0.001,"(10, 10, 10)",adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9410589410589411,0.947,0.947,0.9429429429429429,0.9445,0.0025872151908340303,51,0.9476492164054685,0.9453333333333334,0.947,0.9440186604465178,0.9460003025463299,0.0014221520010679744,0.9410589410589411,0.947,0.947,0.9429429429429429,0.9445,0.0025872151908340303,51,0.9476492164054685,0.9453333333333334,0.947,0.9440186604465178,0.9460003025463299,0.0014221520010679744,0.9410589410589411,0.947,0.947,0.9429429429429429,0.9445,0.0025872151908340303,51,0.9476492164054685,0.9453333333333334,0.947,0.9440186604465178,0.9460003025463299,0.0014221520010679744,0.9410589410589411,0.9469999999999998,0.9469999999999998,0.9429429429429429,0.9445,0.0025872151908339766,51,0.9476492164054685,0.9453333333333334,0.9469999999999998,0.9440186604465179,0.9460003025463299,0.001422152001067916
88,4.881621599197388,1.0769775445737892,0.012240469455718994,0.0008258544157805062,0.001,"(20, 20, 20)",constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate': 'constant', 'solver': 'sgd'}",0.8911088911088911,0.891,0.897,0.8918918918918919,0.89275,0.0024777280322174616,211,0.891297099033011,0.8913333333333333,0.892,0.8933688770409863,0.8919998273518326,0.0008385014084586342,0.8911088911088911,0.891,0.897,0.8918918918918919,0.89275,0.0024777280322174616,211,0.891297099033011,0.8913333333333333,0.892,0.8933688770409863,0.8919998273518326,0.0008385014084586342,0.8911088911088911,0.891,0.897,0.8918918918918919,0.89275,0.0024777280322174616,211,0.891297099033011,0.8913333333333333,0.892,0.8933688770409863,0.8919998273518326,0.0008385014084586342,0.8911088911088911,0.891,0.897,0.8918918918918919,0.89275,0.0024777280322174616,211,0.891297099033011,0.8913333333333332,0.892,0.8933688770409864,0.8919998273518326,0.0008385014084587014
89,4.811523735523224,0.5117087771179409,0.014271378517150879,0.001933677541399029,0.001,"(20, 20, 20)",constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate': 'constant', 'solver': 'adam'}",0.9470529470529471,0.945,0.945,0.9459459459459459,0.94575,0.0008459794785816765,19,0.9496498832944315,0.951,0.9513333333333334,0.9480173275574808,0.9500001360463114,0.0013068425139995431,0.9470529470529471,0.945,0.945,0.9459459459459459,0.94575,0.0008459794785816765,19,0.9496498832944315,0.951,0.9513333333333334,0.9480173275574808,0.9500001360463114,0.0013068425139995431,0.9470529470529471,0.945,0.945,0.9459459459459459,0.94575,0.0008459794785816765,19,0.9496498832944315,0.951,0.9513333333333334,0.9480173275574808,0.9500001360463114,0.0013068425139995431,0.9470529470529471,0.945,0.945,0.9459459459459459,0.94575,0.0008459794785816765,19,0.9496498832944315,0.951,0.9513333333333334,0.9480173275574808,0.9500001360463114,0.0013068425139995431
90,4.057783782482147,0.32441986434803816,0.014501810073852539,0.0020486904035637876,0.001,"(20, 20, 20)",adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8911088911088911,0.891,0.891,0.9009009009009009,0.8935,0.0042702950700648275,203,0.891297099033011,0.8913333333333333,0.8913333333333333,0.9053648783738754,0.8948321610183883,0.006081085192431783,0.8911088911088911,0.891,0.891,0.9009009009009009,0.8935,0.0042702950700648275,203,0.891297099033011,0.8913333333333333,0.8913333333333333,0.9053648783738754,0.8948321610183883,0.006081085192431783,0.8911088911088911,0.891,0.891,0.9009009009009009,0.8935,0.0042702950700648275,203,0.891297099033011,0.8913333333333333,0.8913333333333333,0.9053648783738754,0.8948321610183883,0.006081085192431783,0.8911088911088911,0.891,0.891,0.9009009009009009,0.8935,0.0042702950700648275,203,0.891297099033011,0.8913333333333332,0.8913333333333332,0.9053648783738754,0.8948321610183883,0.006081085192431814
91,4.131946086883545,0.5520226428659405,0.013238966464996338,0.0017846107745290991,0.001,"(20, 20, 20)",adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9430569430569431,0.95,0.944,0.9479479479479479,0.94625,0.002837734680204966,12,0.9499833277759253,0.9456666666666667,0.95,0.9476841052982339,0.9483335249352065,0.001805053146321958,0.9430569430569431,0.95,0.944,0.9479479479479479,0.94625,0.002837734680204966,12,0.9499833277759253,0.9456666666666667,0.95,0.9476841052982339,0.9483335249352065,0.001805053146321958,0.9430569430569431,0.95,0.944,0.9479479479479479,0.94625,0.002837734680204966,12,0.9499833277759253,0.9456666666666667,0.95,0.9476841052982339,0.9483335249352065,0.001805053146321958,0.9430569430569431,0.9500000000000001,0.944,0.9479479479479479,0.94625,0.0028377346802050027,12,0.9499833277759253,0.9456666666666667,0.9500000000000001,0.9476841052982339,0.9483335249352065,0.0018050531463219836
92,5.2284045815467834,0.6506600927989136,0.014251708984375,0.0004271561118614886,0.001,"(30, 30, 30)",constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (30, 30, 30), 'learning_rate': 'constant', 'solver': 'sgd'}",0.9040959040959041,0.891,0.93,0.9019019019019019,0.90675,0.014310457892803625,169,0.8999666555518506,0.8913333333333333,0.93,0.9053648783738754,0.9066662168147649,0.01437132871765863,0.9040959040959041,0.891,0.93,0.9019019019019019,0.90675,0.014310457892803625,169,0.8999666555518506,0.8913333333333333,0.93,0.9053648783738754,0.9066662168147649,0.01437132871765863,0.9040959040959041,0.891,0.93,0.9019019019019019,0.90675,0.014310457892803625,169,0.8999666555518506,0.8913333333333333,0.93,0.9053648783738754,0.9066662168147649,0.01437132871765863,0.9040959040959041,0.891,0.93,0.9019019019019019,0.90675,0.014310457892803625,169,0.8999666555518506,0.8913333333333332,0.93,0.9053648783738754,0.9066662168147649,0.01437132871765866
93,5.290608048439026,1.4534881566885451,0.014741241931915283,0.0012987032199078762,0.001,"(30, 30, 30)",constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (30, 30, 30), 'learning_rate': 'constant', 'solver': 'adam'}",0.945054945054945,0.943,0.947,0.944944944944945,0.945,0.001414748211348049,33,0.9523174391463821,0.9506666666666667,0.9523333333333334,0.9483505498167277,0.9509169972407775,0.0016291534024452912,0.945054945054945,0.943,0.947,0.944944944944945,0.945,0.001414748211348049,33,0.9523174391463821,0.9506666666666667,0.9523333333333334,0.9483505498167277,0.9509169972407775,0.0016291534024452912,0.945054945054945,0.943,0.947,0.944944944944945,0.945,0.001414748211348049,33,0.9523174391463821,0.9506666666666667,0.9523333333333334,0.9483505498167277,0.9509169972407775,0.0016291534024452912,0.945054945054945,0.943,0.9469999999999998,0.944944944944945,0.945,0.0014147482113480098,33,0.9523174391463821,0.9506666666666667,0.9523333333333334,0.9483505498167278,0.9509169972407775,0.0016291534024452476
