,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
34,2.3987793922424316,0.2067760310908777,0.009996493657430014,3.4167045192831424e-05,0.001,80,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.9775280898876404,0.9793621013133208,0.975609756097561,0.9774999824328408,0.001532017444704952,112,0.9775280898876404,0.9793621013133208,0.975609756097561,0.9774999824328408,0.001532017444704952,112,0.9775280898876404,0.9793621013133208,0.975609756097561,0.9774999824328408,0.001532017444704952,112,0.9775280898876404,0.9793621013133208,0.975609756097561,0.9774999824328408,0.001532017444704952,112
35,2.172734498977661,0.11867590868786536,0.009650627772013346,0.0004824486728612785,0.001,80,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.99812734082397,0.9962476547842402,0.9831144465290806,0.9924964807124302,0.00667833457109104,6,0.99812734082397,0.9962476547842402,0.9831144465290806,0.9924964807124302,0.00667833457109104,6,0.99812734082397,0.9962476547842402,0.9831144465290806,0.9924964807124302,0.00667833457109104,6,0.99812734082397,0.9962476547842402,0.9831144465290806,0.9924964807124302,0.00667833457109104,6
36,1.2036364873250325,1.0722534133392085,0.0110166867574056,7.024906322286986e-05,0.001,100,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'constant', 'solver': 'sgd'}",0.9794007490636704,0.9887429643527205,0.9718574108818011,0.9800003747660639,0.006906525525040188,102,0.9794007490636704,0.9887429643527205,0.9718574108818011,0.9800003747660639,0.006906525525040188,102,0.9794007490636704,0.9887429643527205,0.9718574108818011,0.9800003747660639,0.006906525525040188,102,0.9794007490636704,0.9887429643527206,0.9718574108818011,0.9800003747660639,0.006906525525040235,102
37,1.8016985257466633,0.4265543773916829,0.012180169423421225,0.0010233366160200272,0.001,100,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'constant', 'solver': 'adam'}",0.9962546816479401,0.9943714821763602,0.9831144465290806,0.9912468701177936,0.0058016575293693,19,0.9962546816479401,0.9943714821763602,0.9831144465290806,0.9912468701177936,0.0058016575293693,19,0.9962546816479401,0.9943714821763602,0.9831144465290806,0.9912468701177936,0.0058016575293693,19,0.9962546816479401,0.9943714821763602,0.9831144465290806,0.9912468701177936,0.0058016575293693,19
38,2.3190982341766357,0.4321554832264837,0.013335227966308594,0.002619219654892674,0.001,100,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.9588014981273408,0.9606003752345216,0.9681050656660413,0.9625023130093012,0.004029236297458897,169,0.9588014981273408,0.9606003752345216,0.9681050656660413,0.9625023130093012,0.004029236297458897,169,0.9588014981273408,0.9606003752345216,0.9681050656660413,0.9625023130093012,0.004029236297458897,169,0.9588014981273408,0.9606003752345216,0.9681050656660413,0.9625023130093012,0.004029236297458897,169
39,1.6984051863352458,0.6784936432817926,0.011980136235555014,1.8151503728013867e-05,0.001,100,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.99812734082397,0.9943714821763602,0.9812382739212008,0.9912456989738437,0.007240535693045775,20,0.99812734082397,0.9943714821763602,0.9812382739212008,0.9912456989738437,0.007240535693045775,20,0.99812734082397,0.9943714821763602,0.9812382739212008,0.9912456989738437,0.007240535693045775,20,0.99812734082397,0.9943714821763602,0.9812382739212008,0.9912456989738437,0.007240535693045775,20
40,1.829508622487386,1.2729587254383246,0.012961705525716146,0.0016278138249188362,0.001,120,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8895131086142322,0.9812382739212008,0.9568480300187617,0.9425331375180649,0.03879057959631917,198,0.8895131086142322,0.9812382739212008,0.9568480300187617,0.9425331375180649,0.03879057959631917,198,0.8895131086142322,0.9812382739212008,0.9568480300187617,0.9425331375180649,0.03879057959631917,198,0.889513108614232,0.9812382739212008,0.9568480300187617,0.9425331375180649,0.03879057959631922,198
41,2.2979236443837485,0.5814829748428467,0.012982686360677084,0.0014450789614844643,0.001,120,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'constant', 'solver': 'adam'}",0.9943820224719101,0.9193245778611632,0.9868667917448405,0.9668577973593045,0.03375080137432928,153,0.9943820224719101,0.9193245778611632,0.9868667917448405,0.9668577973593045,0.03375080137432928,153,0.9943820224719101,0.9193245778611632,0.9868667917448405,0.9668577973593045,0.03375080137432928,153,0.9943820224719101,0.9193245778611632,0.9868667917448405,0.9668577973593045,0.03375080137432928,153
42,3.152886072794596,0.6692484302897417,0.012351512908935547,0.0004767843853040218,0.001,120,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.9606741573033708,0.9831144465290806,0.9718574108818011,0.9718820049047509,0.009161226220066503,139,0.9606741573033708,0.9831144465290806,0.9718574108818011,0.9718820049047509,0.009161226220066503,139,0.9606741573033708,0.9831144465290806,0.9718574108818011,0.9718820049047509,0.009161226220066503,139,0.9606741573033708,0.9831144465290806,0.9718574108818011,0.9718820049047509,0.009161226220066503,139
43,1.3590253988901775,0.42556932328427166,0.012647708257039389,0.002338336094488186,0.001,120,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9962546816479401,0.9812382739212008,0.9831144465290806,0.9868691340327406,0.006680637890776771,60,0.9962546816479401,0.9812382739212008,0.9831144465290806,0.9868691340327406,0.006680637890776771,60,0.9962546816479401,0.9812382739212008,0.9831144465290806,0.9868691340327406,0.006680637890776771,60,0.9962546816479401,0.9812382739212008,0.9831144465290806,0.9868691340327406,0.006680637890776771,60
